ref, Delta, Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2, Attention,Meditation,student,Sex,ID,Group
994,1.159950398,2.412268981,0.244703957,1.794058757,1.101722494,1.877906752,3.555239372,4.088131974,66,35,04G1,F,4,G1
995,2.642749279,3.417068844,0.620903156,6.485106339,3.216269605,4.701159634,7.243787636,8.211414985,80,40,04G1,F,4,G1
996,2.297364562,4.358717225,0.344122279,1.391812583,0.403874165,1.35924138,2.034571566,0.985997653,90,38,04G1,F,4,G1
997,2.640415126,1.056228277,1.18349074,0.636998007,1.102111422,1.808438835,2.503468472,2.370815882,91,47,04G1,M,4,G1
998,0.7974971,3.346537066,5.843166771,1.882328415,1.591383109,2.444730865,2.649866604,6.497415028,0,0,05G1,M,5,G1
999,0.82118778,4.046730534,7.198819309,2.628098018,2.791337756,4.664294758,4.016886853,3.996385555,0,0,05G1,M,5,G1
1000,2.796467549,1.45785011,2.380436338,0.43763753,0.596282506,1.074834896,0.986727438,1.128370408,0,0,05G1,M,5,G1
1001,0.952185581,1.911762466,0.668582345,0.982144892,0.385538978,1.504143785,1.199075211,0.963447931,30,30,05G1,M,5,G1
1002,1.69829567,0.902362004,0.094653759,0.248481637,0.266082456,0.908836406,0.761491798,1.262563363,38,21,05G1,M,5,G1
1003,1.076070977,0.428725888,2.060673729,0.839002399,0.397873558,2.420864586,1.575441248,2.223137309,40,3,05G1,M,5,G1
1004,0.473685835,0.441875061,0.511620175,0.322511261,0.42971011,0.630041338,1.077345264,1.90589367,41,1,05G1,M,5,G1
1005,0.435869893,0.954918411,1.22368755,0.953432901,0.234857077,1.063043818,1.642397753,2.078332721,61,7,05G1,M,5,G1
1006,0.37626209,0.553417434,0.419080272,0.837378943,0.418931242,0.598716848,0.168549156,0.26418547,74,1,05G1,M,5,G1
1007,1.120580335,2.331005158,1.636627574,1.893738996,1.682670116,1.768874796,1.481500768,0.50825305,78,43,05G1,M,5,G1
1008,1.2255013,0.406939513,0.200279435,0.974816145,0.926538116,0.600989826,0.583176053,0.380913443,74,69,05G1,M,5,G1
1009,0.324215396,1.468380729,0.742399527,0.364674749,1.385417842,0.376320069,0.221409555,0.363227387,63,61,05G1,M,5,G1
1010,1.082458323,0.368144618,0.097505786,0.41857351,1.837574665,0.303442683,0.46164748,0.205158256,35,75,05G1,M,5,G1
1011,0.224741281,0.10454076,0.136159147,0.096804401,0.095843023,0.130199072,0.041583513,0.033161356,27,37,05G1,M,5,G1
1012,0.48757783,0.390503047,0.054926694,0.239622202,0.479604043,0.629331032,0.569583379,0.230581962,17,35,05G1,M,5,G1
1013,1.300247663,0.358339138,1.036695208,0.443250051,0.817638218,0.434707214,0.544814507,0.208474392,26,27,05G1,M,5,G1
1014,0.09472855,0.164743347,0.076333676,0.180899456,0.15634914,0.065064021,0.074709363,0.055932154,37,53,05G1,M,5,G1
1015,1.565755636,0.969010263,0.741728461,0.514450222,0.225300555,0.527828318,0.27779398,0.084229844,47,90,05G1,M,5,G1
1016,0.192529682,1.257985902,0.926204309,0.109560132,0.618340291,0.343290844,0.162407281,0.255563517,44,78,05G1,M,5,G1
1017,3.187168399,2.526776363,0.727032132,0.564267149,3.058920364,1.07533211,1.102617569,1.004346937,38,88,05G1,M,5,G1
1018,0.097131048,0.170069084,0.128207023,0.111740202,0.222911425,0.034236745,0.093739107,0.02829769,51,88,05G1,M,5,G1
1019,1.307823629,0.343965287,0.06814668,0.484346697,1.471759904,0.317790862,0.241043417,0.302652643,48,74,05G1,M,5,G1
1020,0.061456107,0.111252317,0.361335104,0.072452551,0.322143679,0.094186563,0.106224229,0.075607892,51,63,05G1,M,5,G1
1021,1.08305709,0.393951482,1.769733374,0.247090103,0.630841555,0.62180179,0.285647525,0.160722039,63,67,05G1,M,5,G1
1022,0.083054816,0.293600409,0.109182322,0.155573532,0.122956875,0.054054279,0.15787639,0.032498129,53,43,05G1,M,5,G1
1023,0.506689353,0.091004847,0.123073374,0.129969301,0.269749494,0.06371444,0.05739129,0.069196696,70,51,05G1,M,5,G1
1024,0.171299444,0.031164829,0.119650941,0.068556255,0.077063347,0.08061972,0.049839804,0.036698567,100,57,05G1,M,5,G1
1025,0.114691421,0.101809406,0.027379464,0.228582697,0.172072952,0.075434487,0.056787171,0.051952791,88,38,05G1,M,5,G1
1026,2.607057994,3.66685479,1.386655755,0.425113721,1.620497164,0.835035622,0.621738973,1.34148739,75,43,05G1,M,5,G1
1027,0.055221795,0.07955572,0.185314679,0.120924329,0.32881102,0.138651713,0.040274589,0.068091318,51,20,05G1,M,5,G1
1028,1.59486048,0.554883825,0.298724712,0.424464339,0.525275327,0.39215989,0.207514821,0.188135427,27,14,05G1,M,5,G1
1029,0.966512908,0.0245983,0.007515931,0.226031551,0.230634428,0.212452496,0.110755121,0.085556299,27,24,05G1,M,5,G1
1030,4.132623419,0.159264525,0.147231724,0.225985166,0.943595396,2.119765913,3.14675435,0.741930073,34,34,05G1,M,5,G1
1031,0.153608323,0.45988266,0.093076755,0.441812133,1.081442666,0.350820087,0.35572531,0.408326831,35,60,05G1,M,5,G1
1032,1.134215291,0.459028609,0.304596534,0.730184419,2.003647011,0.204710162,0.225739073,0.267059454,41,83,05G1,M,5,G1
1033,1.524266858,2.595156898,0.888624653,1.148015778,1.814238973,2.28171566,0.686077629,0.829254977,47,84,05G1,M,5,G1
1034,2.191220804,0.251058967,0.057409635,0.154135613,0.714850048,0.214228261,0.150022845,0.100589447,63,74,05G1,M,5,G1
1035,0.168375439,0.162245649,0.115456783,0.141287113,0.052060819,0.130412164,0.06766131,0.047310201,60,50,05G1,M,5,G1
1036,0.682111822,1.19098313,2.540418302,1.066193562,3.010526583,1.162202522,0.662416308,0.953499524,43,51,05G1,M,5,G1
1037,0.931488737,0.276301834,0.636438318,0.237024672,0.229856572,0.443301916,0.148411862,0.275681407,35,50,05G1,M,5,G1
1038,2.043913653,0.790916316,1.384810326,0.980521435,2.669881033,1.911007008,0.951185113,0.553794646,13,74,05G1,M,5,G1
1039,2.233602533,0.165468485,0.144614569,0.184934905,0.374148937,0.226729645,0.125455346,0.235003477,7,90,05G1,M,5,G1
1040,0.19984118,0.011723068,0.01788389,0.047868779,0.259081748,0.068686581,0.0625263,0.045099444,13,81,05G1,M,5,G1
1041,0.283413046,0.106023265,0.06814668,0.024676541,0.110011122,0.087935871,0.088402724,0.047531277,13,60,05G1,M,5,G1
1042,2.454425826,1.093935465,1.445575287,1.505593702,2.880680122,0.457010819,0.817574163,0.373839021,14,29,05G1,M,5,G1
1043,2.165451525,0.451833626,0.515109714,0.157846371,0.460824367,0.253224055,0.473226425,0.149226102,10,21,05G1,M,5,G1
1044,0.358511537,0.056899179,0.343920959,0.060531741,0.116845146,0.058103023,0.064439343,0.041120081,20,20,05G1,M,5,G1
1045,0.66955851,0.622603678,1.510265981,0.311796447,0.999323253,0.298612603,0.150324905,0.13596156,21,41,05G1,M,5,G1
1046,0.800474593,0.137566778,0.259198967,0.289068054,1.02382573,0.159321615,0.196237936,0.30331587,16,53,05G1,M,5,G1
1047,1.510040563,0.590310855,0.04871934,0.080801757,0.26008185,0.243776987,0.457821394,0.145688891,24,63,05G1,M,5,G1
1048,0.025781166,0.215237139,0.078246212,0.044018868,0.155515722,0.104485999,0.018324938,0.048857731,17,77,05G1,M,5,G1
1049,0.095336231,0.13046848,0.04851802,0.186419208,0.384538876,0.03125346,0.017620133,0.081576936,17,90,05G1,M,5,G1
1050,0.015542691,0.033034075,0.058953085,0.094902638,0.548222091,0.103775693,0.080851238,0.017907132,30,94,05G1,M,5,G1
1051,5.431865213,1.580752982,1.625085251,1.104599908,5.310259083,1.103389193,1.03264047,1.463742256,40,87,05G1,M,5,G1
1052,1.537628431,0.767373495,0.638887706,0.485645462,0.989099997,0.261179481,0.274169267,0.184156064,44,64,05G1,M,5,G1
1053,0.168552246,0.151433032,0.24319406,0.121852018,0.073285187,0.085947015,0.047020583,0.032277053,41,56,05G1,M,5,G1
1054,5.682874994,0.870367294,1.432254641,3.302389143,2.476472591,1.373234407,0.407478157,0.99749359,40,53,05G1,M,5,G1
1055,0.026892525,0.064714558,0.081031133,0.242126964,0.128179625,0.072451202,0.046517151,0.057479684,40,51,05G1,M,5,G1
1056,1.553429647,0.327125966,0.230208947,0.551140342,0.175906673,0.485423056,0.307295117,0.094399327,37,57,05G1,M,5,G1
1057,3.458533296,0.671566622,0.108007958,1.307253683,2.113824816,0.862595491,1.206828069,1.405599345,50,63,05G1,M,5,G1
1058,0.215425473,0.349508566,0.085527271,0.346770342,1.329356619,0.555530249,0.084677324,0.17818702,34,74,05G1,M,5,G1
1059,0.347858531,0.077098307,0.116295614,0.043926099,0.134235793,0.043896905,0.02627917,0.035593189,37,88,05G1,M,5,G1
1060,0.071474687,0.039165521,0.027681443,0.059743205,0.141236501,0.047661526,0.016009149,0.034266735,24,88,05G1,M,5,G1
1061,2.659109146,0.418710924,0.395995626,0.095366482,0.190908189,0.506021927,0.117601801,0.183271761,20,94,05G1,M,5,G1
1062,0.497211595,0.066503232,0.048853553,0.04383333,0.10945551,0.073871814,0.110352375,0.055047851,24,69,05G1,M,5,G1
1063,0.189641335,0.012254836,0.038250721,0.043972483,0.101065773,0.0457437,0.017720819,0.04841558,26,51,05G1,M,5,G1
1064,0.395184919,0.605780471,1.089742919,0.651933808,0.605616783,0.159321615,0.074407304,0.410316512,34,61,05G1,M,5,G1
1065,0.187067973,0.034290981,0.195179339,0.08052345,0.222300252,0.107185161,0.022956516,0.188135427,44,51,05G1,M,5,G1
1066,0.039998546,0.118954897,0.101632838,0.028711991,0.154737866,0.044607211,0.041382141,0.045983747,44,61,05G1,M,5,G1
1067,0.056089488,0.015977212,0.098445278,0.1075656,0.173684226,0.051497178,0.023560635,0.170891522,38,66,05G1,M,5,G1
1068,0.904900795,0.783455449,0.152566693,0.149033321,0.827583668,0.229002624,0.078837509,0.122254866,51,60,05G1,M,5,G1
1069,0.084134975,0.056697752,0.019528,0.102602461,0.287251263,0.104059815,0.022755143,0.07361821,29,53,05G1,M,5,G1
1070,0.787227424,0.440457013,0.550843941,0.588711768,0.149515116,0.438755958,0.218086901,0.233234871,41,47,05G1,M,5,G1
1071,0.209989022,0.064472845,0.213465868,0.405029243,1.143948985,0.541111039,0.102096084,0.294693917,35,21,05G1,M,5,G1
1072,2.421217271,2.090065898,0.913386962,0.899719678,1.674391501,0.71804824,0.595862549,0.412085118,24,21,05G1,M,5,G1
1073,1.195172177,1.707482972,2.493812818,0.651887424,2.990468999,1.596838706,0.463157777,0.329844955,27,26,05G1,M,5,G1
1074,0.89536212,0.104041221,0.180583669,0.129922917,0.497272496,0.487056759,0.25524021,0.192999092,30,53,05G1,M,5,G1
1075,2.500553193,0.402500056,0.346538114,0.364813903,0.974598531,0.151934433,0.189089197,0.230581962,35,80,05G1,M,5,G1
1076,2.449788722,0.362158199,0.116530487,0.133123446,0.933983313,0.378095833,0.137235663,0.369196431,43,87,05G1,M,5,G1
1077,2.121163547,7.654244846,0.283055338,0.575306654,1.215622898,2.288818719,0.993473432,1.096535507,70,78,05G1,M,5,G1
1078,1.361932579,0.299949397,0.140655284,0.179229615,0.302586147,0.368293612,0.242654401,0.178850247,90,60,05G1,M,5,G1
1079,0.410702352,0.069282929,0.097841319,0.047451319,0.185907684,0.044109997,0.054270009,0.056374305,84,61,05G1,M,5,G1
1080,2.428717463,0.652632457,2.752273613,0.91103749,2.434857272,2.009810559,0.774681726,0.832792188,74,66,05G1,M,5,G1
1081,0.579703302,0.557985805,0.377172244,0.66107155,1.277518044,0.306070815,0.157171585,0.181061004,41,81,05G1,M,5,G1
1082,1.297677273,0.225477702,0.410792615,0.301313555,0.997545295,0.845121966,0.287963314,0.110316778,11,91,05G1,M,5,G1
1083,0.015260394,0.006308703,0.017279931,0.076163309,0.339867694,0.535641683,0.273061716,0.156742676,14,84,05G1,M,5,G1
1084,3.248814685,0.045466167,0.224672658,0.158217447,1.91597148,3.25490578,0.674599371,0.381355595,4,83,05G1,M,5,G1
1085,1.382589308,0.537641649,0.194306954,0.819660073,0.239413093,0.209540242,0.544311075,0.25180523,4,75,05G1,M,5,G1
1086,0.78359619,0.096652868,0.111497497,0.551001189,0.681013294,0.263736583,0.13703429,0.246499413,7,74,05G1,M,5,G1
1087,0.109137594,0.086210878,0.066334804,0.341946356,0.167461375,0.061796614,0.19986265,0.069859923,20,81,05G1,M,5,G1
1088,1.530600716,0.356268466,0.436293096,0.136880588,0.705237965,0.282488659,0.862581017,0.098820841,30,78,05G1,M,5,G1
1089,0.372621941,0.180889758,0.045028481,0.176817622,0.387816986,0.082040332,0.062022868,0.056816457,34,81,05G1,M,5,G1
1090,0.908845527,0.314226563,0.475483309,0.458000315,0.56472376,0.192919084,0.346864901,0.179955625,43,97,05G1,M,5,G1
1091,1.927908807,2.439928976,2.034502183,1.931310421,2.794282499,1.247084078,0.91302494,0.837213702,30,91,05G1,M,5,G1
1092,1.205768724,0.32088172,0.251582376,0.236885518,0.535554144,0.279505374,0.176100642,0.193662319,26,90,05G1,M,5,G1
1093,1.272933178,0.197253711,0.371199763,0.230067,0.315087411,0.599569215,0.286956449,0.223065388,23,88,05G1,M,5,G1
1094,0.246237472,0.072336566,0.069958556,0.105895758,0.149181749,0.166637765,0.060210511,0.035151037,16,74,05G1,M,5,G1
1095,1.636948025,0.298346036,0.446526842,0.245327493,0.642120473,0.232341062,0.253629226,0.131540046,17,74,05G1,M,5,G1
1096,0.914932747,0.069065387,0.620030772,0.637879312,0.448267542,0.830276573,0.482388894,0.197641682,13,81,05G1,M,5,G1
1097,0.685172518,2.721057007,2.224078126,0.796699757,1.51704226,1.377425212,0.839523814,0.929181196,23,74,05G1,M,5,G1
1098,2.272712586,0.228354083,0.239637414,0.245976875,0.718628208,0.269774183,0.159084628,0.236329931,21,70,05G1,M,5,G1
1099,0.570784196,0.805129025,0.710020627,0.698550206,0.265249039,0.415742046,0.436375175,0.106116339,14,77,05G1,M,5,G1
1100,1.155925434,0.54417595,0.309562417,0.589082843,0.138958493,0.691269707,0.452686384,0.167796462,17,74,05G1,M,5,G1
1101,0.504536465,0.319310588,0.164109016,0.401179332,1.035715821,0.242782558,0.138947333,0.111201081,16,78,05G1,M,5,G1
1102,0.945949784,0.27016233,0.489240147,0.375204025,0.223411476,0.164080664,0.11619219,0.161385266,14,90,05G1,M,5,G1
1103,2.171260905,0.250398285,0.093110309,0.219352186,0.754131797,0.447989934,0.117803174,0.252689533,20,80,05G1,M,5,G1
1104,1.973828166,0.443542879,0.398377907,0.274225021,0.535220777,0.444296344,0.275578877,0.185703594,27,74,05G1,M,5,G1
1105,0.028773516,0.105362584,0.130320879,0.055011988,0.146181445,0.035515295,0.042389005,0.02829769,26,74,05G1,M,5,G1
1106,0.896399191,0.306532041,0.076031697,1.564223679,1.895413846,0.427817247,0.343542247,0.483713647,37,67,05G1,M,5,G1
1107,0.718498449,0.273634937,0.250038926,0.425670335,1.922249893,0.41133815,0.247285978,0.261753637,40,63,05G1,M,5,G1
1108,2.310813797,0.509119546,2.168748793,0.44561566,1.003156974,0.688357453,1.01693338,0.200073515,37,66,05G1,M,5,G1
1109,0.217233661,0.18143764,0.060597195,0.074771775,0.44676739,0.100508286,0.129986237,0.016359602,40,83,05G1,M,5,G1
1110,0.192525224,0.197656565,0.219941648,0.091331033,0.169961627,0.539193213,0.226141819,0.104126658,40,87,05G1,M,5,G1
1111,2.181009074,0.320172696,0.369354334,0.046384476,0.331311273,0.366517847,0.63553302,0.086661677,40,90,05G1,M,5,G1
1112,1.460758896,0.346342129,0.707537685,0.779537501,1.132447822,1.259798554,0.794617647,0.503168309,50,80,05G1,M,5,G1
1113,2.822008019,0.673895121,0.104719738,0.425113721,3.246661567,0.638636039,0.669363675,0.617685525,40,64,05G1,M,5,G1
1114,2.821718293,0.376378966,0.021239216,0.973610148,0.390483922,0.613065027,0.605729823,0.296020372,43,57,05G1,M,5,G1
1115,0.2633744,0.158708586,1.29039144,0.264762588,0.482604346,0.859896329,0.92359702,0.121370563,48,66,05G1,M,5,G1
1116,0.314034866,0.102333117,0.273693977,0.349738948,0.26297103,0.449765699,0.265107484,0.059248289,35,83,05G1,M,5,G1
1117,2.139505438,0.341032506,0.026708398,0.273343716,1.437756467,0.302661346,0.52246211,0.433750537,38,83,05G1,M,5,G1
1118,0.494880414,0.594774484,0.386734925,0.31546082,1.480260764,2.82659132,2.712896337,0.351289298,27,94,05G1,M,5,G1
1119,1.16748922,0.79168174,0.217358046,1.574521033,1.568325222,0.501404939,0.801464328,0.400589181,8,90,05G1,M,5,G1
1120,2.68049539,0.404876898,0.745318661,1.169584559,1.709561724,2.529470359,2.481921567,0.359911251,7,66,05G1,M,5,G1
1121,0.221653841,0.13506908,0.114651504,0.10622045,0.246691607,0.25258478,0.207313449,0.052837094,1,74,05G1,M,5,G1
1122,0.230070756,0.133828287,0.091868838,0.579759564,0.373148836,0.18524778,0.190196748,0.258216426,1,61,05G1,M,5,G1
1123,0.160496375,0.024380758,0.020467491,0.035205817,0.093565015,0.024221431,0.018224252,0.050405261,4,69,05G1,M,5,G1
1124,1.745993502,0.430321192,1.547342338,2.623737877,1.058995952,1.076042416,0.759679441,0.454752729,14,78,05G1,M,5,G1
1125,0.322362634,1.897469186,0.491454663,1.010068346,0.253914559,0.198388439,0.179423295,0.240972521,14,61,05G1,M,5,G1
1126,1.738159011,1.496129351,0.180617222,0.328123782,0.826027955,0.712578884,0.175395837,0.182166383,14,43,05G1,M,5,G1
1127,1.078584908,0.528843305,0.800882866,0.73941493,0.689625276,0.136591826,0.252219616,0.607958194,14,40,05G1,M,5,G1
1128,0.437525046,0.388948028,0.556816422,0.121434558,0.139458544,0.112512455,0.08679174,0.078924027,3,47,05G1,M,5,G1
1129,0.915021893,0.149418759,0.098814363,0.212533668,0.277916986,0.134460908,0.159990806,0.145025664,1,67,05G1,M,5,G1
1130,0.035978039,0.02612109,0.041639601,0.005566137,0.240746561,0.06009188,0.006745994,0.058363987,1,78,05G1,M,5,G1
1131,0.872452957,1.571898238,0.497561357,0.204370001,0.346201667,0.295274165,0.362269931,0.662563894,1,74,05G1,M,5,G1
1132,2.097068736,1.226514903,0.258561455,0.144951487,0.64906562,0.258906502,0.271652105,0.384008503,1,66,05G1,M,5,G1
1133,1.951291932,0.706357142,0.14585604,0.851618977,0.57278013,0.537133326,0.245876368,1.035297536,1,53,05G1,M,5,G1
1134,0.510281956,0.173372492,0.22057916,0.104318686,0.362369968,0.084881556,0.034334087,0.107221718,1,50,05G1,M,5,G1
1135,3.203347002,0.957931763,2.88021221,0.460876152,0.352368957,0.279363313,0.417647491,0.768901309,1,60,05G1,M,5,G1
1136,0.844102887,0.398640709,0.210748053,0.114476886,0.226022851,0.094257594,0.108036586,0.093072873,1,78,05G1,M,5,G1
1137,0.722498155,2.601175545,0.930264254,1.094812784,1.056717944,0.225522125,0.564347683,0.763153341,1,80,05G1,M,5,G1
1138,0.165258283,0.016678179,0.01439435,0.012152733,0.098232153,0.0397061,0.015203657,0.068754545,1,100,05G1,M,5,G1
1139,1.092549706,0.177070697,0.070126322,0.144302104,0.212965975,0.044820303,0.120018276,0.238540688,8,83,05G1,M,5,G1
1140,0.111158248,0.775092189,0.319796162,0.118790643,0.256637057,0.088575146,0.064439343,0.169786143,3,63,05G1,M,5,G1
1141,2.05605392,1.407831687,1.769431395,0.865256013,0.513829725,0.11187318,0.349180689,0.377376232,14,54,05G1,M,5,G1
1142,1.013519854,0.071168288,0.224907531,0.225103861,0.200742517,0.055759014,0.069473667,0.180618853,14,44,05G1,M,5,G1
1143,0.051296378,0.067542597,0.057778721,0.046570014,0.12651279,0.014703332,0.035340952,0.056816457,13,53,05G1,M,5,G1
1144,1.156030924,0.178762686,0.403410897,0.298391333,0.227078513,0.083603005,0.124146422,0.110537853,16,60,05G1,M,5,G1
1145,1.153612082,4.122265765,0.485784161,1.789234772,0.683069057,1.134855745,0.354919818,0.512674565,3,69,05G1,M,5,G1
1146,0.477325984,0.501110797,0.123945758,0.267313734,0.279472699,0.101431683,0.069070921,0.145246739,4,67,05G1,M,5,G1
1147,1.561625182,0.102655401,0.01305222,0.089475654,0.445933972,0.103349509,0.09363842,0.149668254,10,78,05G1,M,5,G1
1148,0.387088932,0.1140159,0.114383078,0.089011809,0.29230733,0.045033394,0.118709352,0.143478134,8,88,05G1,M,5,G1
1149,0.709750207,1.350577996,0.702638908,0.697436979,0.600227349,0.335406448,0.751322464,0.615032617,13,91,05G1,M,5,G1
1150,0.735587832,0.131523959,0.091533305,0.127742847,0.363036703,0.052562637,0.205098346,0.183050685,8,91,05G1,M,5,G1
1151,0.148182273,0.330042633,0.286108685,0.248435253,0.347090646,0.047448434,0.056787171,0.185482518,13,88,05G1,M,5,G1
1152,0.027702273,0.031116487,0.028922914,0.026671074,0.104510566,0.016052913,0.046517151,0.045541596,3,69,05G1,M,5,G1
1153,0.453029107,0.200105921,0.30815318,0.209611446,0.160794034,0.13829656,0.08165673,0.107000642,7,75,05G1,M,5,G1
1154,0.612324976,0.166161395,0.416999969,0.131546374,0.102510364,0.059878788,0.179322609,0.086219526,1,67,05G1,M,5,G1
1155,0.439253002,0.23891693,0.293289084,0.238184284,0.277305813,0.082537546,0.09535009,0.122918093,1,77,05G1,M,5,G1
1156,3.449703336,0.72503348,0.315669111,0.790623391,0.498050352,0.177647507,0.424494171,0.417169859,1,87,05G1,M,5,G1
1157,0.319339082,0.092584037,0.126663573,0.110441437,0.286695651,0.125155901,0.033226536,0.164480326,1,77,05G1,M,5,G1
1158,0.956553759,3.496737363,0.947544185,1.121159166,0.851252727,0.197820195,0.450773341,0.596020106,1,83,05G1,M,5,G1
1159,0.212106251,0.137929347,0.333553001,0.115497345,0.177629069,0.097027787,0.027890153,0.120928412,1,67,05G1,M,5,G1
1160,2.880445031,1.948244976,0.846985052,0.464123065,0.812248784,0.189154463,0.061922181,0.394399061,1,63,05G1,M,5,G1
1161,1.54889952,0.404433758,0.593825672,1.675824728,0.564057025,0.094825838,0.377070843,0.446130777,1,61,05G1,M,5,G1
1162,0.34380088,0.246289169,0.289765991,0.108261367,0.137291658,0.106048672,0.059908452,0.131097894,1,56,05G1,M,5,G1
1163,0.365750233,0.635656166,0.235678129,0.475951107,0.243024569,0.044891333,0.104512559,0.152763314,8,61,05G1,M,5,G1
1164,0.201754858,0.300811506,0.103344054,0.326175634,0.081619363,0.067194939,0.041885573,0.134635106,20,74,05G1,M,5,G1
1165,0.29748482,0.313477253,0.187193662,0.142168419,0.330477855,0.03849858,0.073702498,0.059911517,26,88,05G1,M,5,G1
1166,0.256012385,0.335271686,0.194172741,0.126907926,0.282639686,0.050857903,0.125354659,0.133750803,37,93,05G1,M,5,G1
1167,0.508219701,0.131628701,0.083581181,0.097407399,0.355091455,0.037220029,0.110251688,0.145909967,35,83,05G1,M,5,G1
1168,3.248342208,1.829491506,1.115746699,0.08539382,0.693792364,0.260327114,0.332265362,0.446351852,29,75,05G1,M,5,G1
1169,0.310651757,0.051283386,0.070763834,0.082657136,0.314031748,0.069254826,0.179725355,0.185703594,27,56,05G1,M,5,G1
1170,0.427922483,0.092890206,0.175483572,0.26105183,0.201187006,0.125368992,0.03282379,0.14369921,27,53,05G1,M,5,G1
1171,0.63828592,0.060984124,0.156559531,0.208080759,0.143736754,0.08900133,0.0625263,0.225497221,34,53,05G1,M,5,G1
1172,1.315895844,0.210394827,0.07307901,0.288233133,0.462435641,0.139930263,0.039469098,0.33935121,34,61,05G1,M,5,G1
1173,0.751496024,0.144737589,0.045733099,0.062294351,0.252803336,0.126363421,0.045610972,0.197641682,34,61,05G1,M,5,G1
1174,3.993942677,0.484609874,0.464813371,0.380074395,1.283685335,0.204710162,0.94101578,0.326528819,35,63,05G1,M,5,G1
1175,0.233259229,0.056504382,0.022648453,0.032840209,0.04072634,0.032034796,0.041382141,0.059911517,34,67,05G1,M,5,G1
1176,0.050569834,0.038029471,0.005704055,0.036643736,0.08100819,0.021096085,0.006141875,0.068091318,26,64,05G1,M,5,G1
1177,0.071162674,0.043991719,0.032513113,0.010714814,0.207576541,0.089143391,0.008356977,0.072291756,21,66,05G1,M,5,G1
1178,0.060664189,0.040897796,0.082004178,0.073380241,0.077618958,0.026778533,0.062123554,0.079145103,29,67,05G1,M,5,G1
1179,1.756022482,0.107360742,0.079588343,0.052460842,0.44015561,0.066626694,0.06937298,0.230803038,27,66,05G1,M,5,G1
1180,1.758843969,0.173428891,0.052041113,0.177652543,0.304252982,0.132898235,0.03997253,0.181724231,40,54,05G1,M,5,G1
1181,0.089131636,0.139597165,0.062576838,0.115636498,0.276305712,0.166992918,0.212951891,0.154752995,40,61,05G1,M,5,G1
1182,2.46437606,0.8940632,1.036493889,1.18980819,0.303641809,0.200590388,0.135926739,0.529034167,27,56,05G1,M,5,G1
1183,0.539948424,0.184990818,0.084453566,0.117074417,0.226133973,0.048300802,0.140860376,0.121812715,23,64,05G1,M,5,G1
1184,0.020135221,0.018499082,0.011039024,0.039658727,0.139514105,0.061583522,0.004128145,0.058806138,34,56,05G1,M,5,G1
1185,1.944118611,0.075108206,0.071468453,0.024212696,0.416986601,0.07820468,0.106727662,0.202505348,37,53,05G1,M,5,G1
1186,1.054139454,0.048866259,0.063348563,0.056032447,0.53299833,0.058031992,0.068869548,0.270596665,29,51,05G1,M,5,G1
1187,1.076695002,0.142183491,0.22675296,0.06414973,0.306642112,0.043470721,0.059002273,0.200736742,35,53,05G1,M,5,G1
1188,0.050448001,0.060363728,0.006308014,0.055893293,0.096843124,0.026778533,0.00342334,0.047973428,21,57,05G1,M,5,G1
1189,1.012323805,0.141651723,0.074018501,0.322928721,0.14829277,0.09262389,0.195029699,0.074281438,34,51,05G1,M,5,G1
1190,0.013272427,0.017830343,0.009529127,0.012152733,0.233801415,0.075931701,0.004832951,0.108990324,34,60,05G1,M,5,G1
1191,3.269174258,0.335553684,0.414047282,0.241106506,1.137670573,0.172817427,0.52961085,0.747014814,29,44,05G1,M,5,G1
1192,0.988037329,0.317811969,0.107638872,0.079456607,0.389094893,0.049153169,0.223020538,0.200073515,26,50,05G1,M,5,G1
1193,0.663688213,0.036248854,0.075696164,0.1712051,0.422764963,0.064282684,0.219093766,0.09992622,35,43,05G1,M,5,G1
1194,0.053599329,0.042259444,0.013723285,0.021151321,0.077118908,0.023795248,0.010068647,0.038467173,48,50,05G1,M,5,G1
1195,0.101277845,0.030149636,0.018118763,0.021058552,0.11984545,0.069325856,0.009464528,0.068533469,44,56,05G1,M,5,G1
1196,0.149893885,0.563803025,0.465685756,0.085996818,0.089897977,0.110949782,0.050947355,0.137951241,53,53,05G1,M,5,G1
1197,4.103714697,0.791101629,0.117000233,0.504616713,1.137726134,0.374828426,0.413620032,0.446572928,34,66,05G1,M,5,G1
1198,0.151682758,0.052193838,0.047477869,0.018043561,0.081341557,0.025428951,0.033327223,0.059690441,35,61,05G1,M,5,G1
1199,0.006350202,0.016903778,0.00966334,0.023748852,0.338812031,0.121746432,0.007450799,0.131982197,35,53,05G1,M,5,G1
1200,1.365709419,0.068251621,0.148003449,0.061505815,0.275416733,0.127997124,0.088201351,0.31414858,21,54,05G1,M,5,G1
1201,0.267487025,0.220562876,0.266379366,0.041235799,0.358091758,0.072238111,0.021446219,0.12512885,17,50,05G1,M,5,G1
1202,0.030317237,0.021198207,0.027681443,0.009044973,0.22268918,0.040416406,0.010874139,0.107221718,11,54,05G1,M,5,G1
1203,3.215775508,0.478131972,0.130387985,0.941280169,1.085609754,0.185816025,0.236210466,0.643109232,10,61,05G1,M,5,G1
1204,4.734203271,0.231786404,0.178872452,0.354099089,1.152505406,0.545799058,0.068466802,1.007884148,29,60,05G1,M,5,G1
